Name / Description,Rating,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Triggering Things upon Player Death"" desc=""How to use some more advanced game entity behaviour to trigger things upon the death of a player."" link=""http://web.archive.org/web/20060113111003/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=10"" home=0 /]",[kkratings id=310741345],[CS],"[author name=""Waldo"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""An Absolute Newbie Guide to CS Vehicles"" desc=""Tayl0r's tutorial on how to put a vehicle in a CS map."" link=""http://web.archive.org/web/20060113111753/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=9"" home=0 /]",[kkratings id=310741346],[CS],"[author name=""Tayl0r"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Using the Technique In-game: Creating Killable Fish that Respawn Every Round (Part 2)"" desc=""Part two of Lacos' tutorial on resetting entities at the start of every round. Be sure you've read part 1 first!"" link=""http://web.archive.org/web/20060427002352/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=8"" home=0 /]",[kkratings id=310741347],[CS],"[author name=""Lacos"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Resetting Entities at the Start of Every Round (Part 1)"" desc=""Learn how to reset entities at the start of every round, so those lights are off again, doors shut, etc."" link=""http://web.archive.org/web/20060113104949/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=7"" home=0 /]",[kkratings id=310741348],[CS],"[author name=""Lacos"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Creating a simple camera"" desc=""Ever want to have a camera in your map, so that users can scope out the enemy? Like the ones in the truck in Assault."" link=""http://web.archive.org/web/20060113110753/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=6"" home=0 /]",[kkratings id=310741349],[CS],"[author name=""Lacos"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Creating a Streetlight with Light Cone"" desc=""Creating a streetlight with light cone."" link=""http://web.archive.org/web/20060113104253/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=5"" home=0 /]",[kkratings id=310741350],[CS],"[author name=""Lacos"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Useful Console Commands"" desc=""A nice tutorial showing and explaining special console commands that can help the mapper"" link=""http://web.archive.org/web/20060113105436/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=4"" home=0 /]",[kkratings id=310741351],[CS],"[author name=""Lacos"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""The fastest way to compile your maps!"" desc=""A tutorial on using batch files to compile your maps."" link=""http://web.archive.org/web/20060113105916/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=3"" home=0 /]",[kkratings id=310741352],[CS],"[author name=""Lestat"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Hint Brush Tutorial"" desc=""A great hint brush utility written by a friend of Relic25's"" link=""http://web.archive.org/web/20060426031508/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=2"" home=0 /]",[kkratings id=310741353],[CS],"[author name=""Relic25"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Spotlight Tutorial"" desc=""A tutorial outlining how to make a nice looking light that shines to a spot, has a faint glow about it, and a fading beam of light visible."" link=""http://web.archive.org/web/20051229051659/http://countermap.counter-strike.net/Tutorials/tutorial.php?id=1"" home=0 /]",[kkratings id=310741354],[CS],"[author name=""Waldo"" alt=""counter-map"" img=""https://s5.postimg.cc/w4mxj05j7/counter_map.png""]"
"[tut_desc name=""Adding and Removing stuff using .BSP only"" desc=""This article will explain how to edit a .BSP file to add or remove items from the map, without needing the .VMT or .MAP file."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/217/Adding_and_Removing_stuff_using_.BSP_only"" home=0 /]",[kkratings id=310741355],[HL],"[author name=""Niborius"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Quick Guide to Making Simulated Fog for HL"" desc=""A quick and concise guide to making fog in a Half-Life level."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/218/Quick_Guide_to_Making_Simulated_Fog_for_HL"" home=0 /]",[kkratings id=310741356],[HL],"[author name=""Necromancer"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Detailing your architecture"" desc=""As with my last instalment, this is not so much a tutorial as a series of suggestions and hints. In it I will try to suggest some ways to add detail to a level's architecture in an attempt to increase its visual appeal."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/83/Detailing_your_architecture"" home=0 /]",[kkratings id=310741357],[HL],"[author name=""ReNo"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Natural Selection - Electric Arcs"" desc=""Ever wondered how I made the pulsing electric arcs in Eclipse and Odins Guard?"" link=""http://web.archive.org/web/20090423112158/http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/10/Natural_Selection_-_Electric_Arcs"" home=0 /]",[kkratings id=310741358],[HL],"[author name=""KungFuSquirrel"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""How to make scary 'ghost' monsters"" desc=""How to make a level scary with 'ghosts'"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/193/How_to_make_scary_%22ghost%22_monsters"" home=0 /]",[kkratings id=310741359],[HL],"[author name=""Necromancer"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Perfect 90 Degree Curves"" desc=""The cylinder method!"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/181/Perfect_90_Degree_Curves"" home=0 /]",[kkratings id=310741360],[HL],"[author name=""The SnarkPit"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Assorted Mapping Hints"" desc=""This tutorial combines a lot of little things I have learned over the years as a Half-Life mapper, but which aren't quite major enough to justify their own separate tutorials."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/163/Assorted_Mapping_Hints"" home=0 /]",[kkratings id=310741361],[HL],"[author name=""Jinx"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Obscure R_Speed Tweaks"" desc=""MaxNodeSize, NULL, etc."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/125/Obscure_R_Speed_Tweaks"" home=0 /]",[kkratings id=310741362],[HL],"[author name=""Jinx"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Bringing your map to life"" desc=""Ideas and inspiration on how to change just another map into an awesome map."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/174/Bringing_your_map_to_life"" home=0 /]",[kkratings id=310741363],[HL],"[author name=""Xen"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""A Texturing Tip"" desc=""Holding ALT while applying texures"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/172/A_Texuring_Tip"" home=0 /]",[kkratings id=310741364],[HL],"[author name=""Toast King"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Custom Textures In Quark"" desc=""Learn howto use custom textures"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/171/Custom_Textures_In_Quark"" home=0 /]",[kkratings id=310741365],[HL],"[author name=""Mr.INSANE"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""The 'Boulder' Method"" desc=""For Cliffs and Terrain."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/168/The_'Boulder'_Method."" home=0 /]",[kkratings id=310741366],[HL],"[author name=""Toast King"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Trigger_Changetarget"" desc=""The trigger_changetarget simply changes entities' targets and it is easily configured."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/166/Trigger_Changetarget"" home=0 /]",[kkratings id=310741367],[HL],"[author name=""Elon Yariv"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Creating a basic room"" desc=""Get to grips with creating a basic room"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/154/Creating_a_basic_room"" home=0 /]",[kkratings id=310741368],[HL],"[author name=""Renegatus"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""NPC and Item Placement Theory"" desc=""Some pointers on NPC and item placement"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/143/NPC_and_Item_Placement_Theory"" home=0 /]",[kkratings id=310741369],[HL],"[author name=""Hugh"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Remove - give - place weapons"" desc=""How to remove, give and place weapons in a CS map."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/101/Remove/give/place_weapons."" home=0 /]",[kkratings id=310741370],[CS],"[author name=""Mor7y"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Car tutorial"" desc=""How to make a car in CS."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/98/Car_tutorial"" home=0 /]",[kkratings id=310741371],[CS],"[author name=""Mor7y"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Triangle Terrain 1: The Basics"" desc=""Cover any area you wish in some complex looking yet easy to make terrain"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/14/Triangle_Terrain_1:_The_Basics"" home=0 /]",[kkratings id=310741372],[HL],"[author name=""ReNo"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Triangle Terrain 2: Switching Direction"" desc=""How to link terrain facing different directions"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/16/Triangle_Terrain_2:_Switching_Direction"" home=0 /]",[kkratings id=310741373],[HL],"[author name=""ReNo"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Triangle Terrain 3: Optimising Terrain"" desc=""Adding, removing and optimising those triangles"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/15/Triangle_Terrain_3:_Optimising_Terrain"" home=0 /]",[kkratings id=310741374],[HL],"[author name=""ReNo"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Ladder tutorial"" desc=""How to make a basic ladder"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/93/Ladder_tutorial"" home=0 /]",[kkratings id=310741375],[HL],"[author name=""Mor7y"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Basic Map Readme File"" desc=""Often overlooked, but essential, and nice polish"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/92/Basic_Map_Readme_File"" home=0 /]",[kkratings id=310741376],[HL],"[author name=""Gwil"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""HLCC Setup"" desc=""Half-Life Compiler Controller"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/32/HLCC_Setup"" home=0 /]",[kkratings id=310741377],[HL],"[author name=""Orpheus"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Batch File Compiling for Beginners"" desc=""Creation and use of batch files for HL compiling"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/91/Batch_File_Compiling_for_Beginners"" home=0 /]",[kkratings id=310741378],[HL],"[author name=""Tracer Bullet"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Pipe-Works (part 2)"" desc=""T- and X- junctions"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/90/Pipe-Works_(part_2)"" home=0 /]",[kkratings id=310741379],[HL],"[author name=""Sinner_D"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Sky boxes for Newbies"" desc=""Creating skyboxes around your map."" link=""http://snarkpit.net/index.php?s=articles&article=46"" home=0 /]",[kkratings id=310741380],[HL],"[author name=""Forceflow"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Cel-Shade Brushes"" desc=""How to add a constant black-outline to brushes!"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/44/Cel-Shade_Brushes"" home=0 /]",[kkratings id=310741381],[HL],"[author name=""Campaignjunkie"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Vending Machines"" desc=""Of the breakable kind"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/42/Vending_Machines"" home=0 /]",[kkratings id=310741382],[HL],"[author name=""Leperous"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Better looking buildings"" desc=""Using angles to make better looking cities and towns"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/86/Better_looking_buildings"" home=0 /]",[kkratings id=310741383],[HL],"[author name=""Ferret"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Angled textures"" desc=""Wall supports and wells"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/85/Angled_textures"" home=0 /]",[kkratings id=310741384],[HL],"[author name=""Ferret"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Room corners"" desc=""An alternative to boring 90 degree corners"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/82/Room_corners"" home=0 /]",[kkratings id=310741385],[HL],"[author name=""ReNo"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Multi_managers"" desc=""Usage"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/81/Multi_managers"" home=0 /]",[kkratings id=310741386],[HL],"[author name=""JFry"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Aiscripted Sequences"" desc=""Completly control monsters"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/80/Aiscripted_Sequences"" home=0 /]",[kkratings id=310741387],[HL],"[author name=""parakeet"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Custom Textures - Use &amp; Including "" desc=""The old-fashioned way"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/79/Custom_Textures_-_Use_&amp;_Including"" home=0 /]",[kkratings id=310741388],[HL],"[author name=""Forceflow"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Curved Tunnel Ceilings - Pipeworks Method"" desc=""Make a perfect curved tunnel ceiling using the arch, skewing, and clip tool."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/77/Curved_Tunnel_Ceilings_-_Pipeworks_Method"" home=0 /]",[kkratings id=310741389],[HL],"[author name=""chryosis"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""HLCC- view compile log"" desc=""Makes it a little easier to view the compile log for winxp users."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/78/HLCC-_view_compile_log"" home=0 /]",[kkratings id=310741390],[HL],"[author name=""xconspirisist"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Glass"" desc=""How to make glass"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/67/Glass"" home=0 /]",[kkratings id=310741391],[HL],"[author name=""Leperous"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Xen Lighting"" desc=""How to 'naturally' light up Xen maps"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/28/Xen_Lighting"" home=0 /]",[kkratings id=310741392],[HL],"[author name=""Leperous"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Bounce Pads"" desc=""Create a floor-hugging xen push pad, as seen in 'Bounce'"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/27/Bounce_Pads"" home=0 /]",[kkratings id=310741393],[HL],"[author name=""Leperous"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Window lighting trick"" desc=""Making rooms look better"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/73/Window_lighting_trick"" home=0 /]",[kkratings id=310741394],[HL],"[author name=""Andrei"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Climbing a wall ledge"" desc=""But I dont have hands..."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/74/Climbing_a_wall_ledge"" home=0 /]",[kkratings id=310741395],[HL],"[author name=""Wild Card"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Day of Defeat Mapping: Part 1"" desc=""The Tools"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/72/Day_of_Defeat_Mapping:_Part_1"" home=0 /]",[kkratings id=310741396],[DOD],"[author name=""Gorbachev"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Texture alignment on curves"" desc=""Vertex Manip and Align to View pointers included"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/71/Texture_alignment_on_curves"" home=0 /]",[kkratings id=310741397],[HL],"[author name=""KungFuSquirrel"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Doors for beginners"" desc=""sliding - rotating"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/61/Doors_for_beginners."" home=0 /]",[kkratings id=310741398],[HL],"[author name=""matt"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""R_speeds"" desc=""What they are and how to control them"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/54/R_speeds"" home=0 /]",[kkratings id=310741399],[HL],"[author name=""Hornpipe2"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Configuring Hammer 3.4 to use Steam"" desc=""This tutorial will teach you how to use Steam with Hammer"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/53/Configuring_Hammer_3.4_to_use_Steam"" home=0 /]",[kkratings id=310741400],[HL],"[author name=""Crono"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Reflective Surfaces"" desc=""This is a good method to have a reflective surface in Half-Life"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/52/Reflective_Surfaces"" home=0 /]",[kkratings id=310741401],[HL],"[author name=""Perin"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Multi-destination teleporter"" desc=""Entity heavy, recommended to experienced mappers only"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/50/Multi-destination_teleporter"" home=0 /]",[kkratings id=310741402],[HL],"[author name=""Cash Car Star"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Configure Worldcraft"" desc=""version 3.3"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/49/Configure_Worldcraft"" home=0 /]",[kkratings id=310741403],[HL],"[author name=""Leperous"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Overlays &amp; Lighting"" desc=""How to create overlays, and light them"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/48/Overlays_&amp;_Lighting"" home=0 /]",[kkratings id=310741404],[HL],"[author name=""thursday-"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Basic Texture Lighting"" desc=""It's easier and better than the light entity!"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/47/Basic_Texture_Lighting"" home=0 /]",[kkratings id=310741405],[HL],"[author name=""R@lph VViggum"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Lasers for the masses"" desc=""an introduction"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/45/Lasers_for_the_masses"" home=0 /]",[kkratings id=310741406],[HL],"[author name=""matt"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Pipe-Works"" desc=""pipes done your way..."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/43/Pipe-Works"" home=0 /]",[kkratings id=310741407],[HL],"[author name=""Sinner_D"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""The Gmdm2 tutorials Part 3"" desc=""Part 3: building a better boulder"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/41/The_Gmdm2_tutorials"" home=0 /]",[kkratings id=310741408],[HL],"[author name=""Gollum"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""The Gmdm2 tutorials Part 2"" desc=""Part 2: boulder basics"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/40/The_Gmdm2_tutorials"" home=0 /]",[kkratings id=310741409],[HL],"[author name=""Gollum"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""The Gmdm2 tutorials Part 1"" desc=""Part 1: Doors"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/39/The_Gmdm2_tutorials"" home=0 /]",[kkratings id=310741410],[HL],"[author name=""Gollum"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Design Considerations for HLDM Part 3"" desc=""Gamedesign theory for HLDM"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/38/Design_Considerations_for_HLDM_Part_3"" home=0 /]",[kkratings id=310741411],[HL],"[author name=""sulsa"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Design Considerations for HLDM Part 2"" desc=""Gamedesign theory for HLDM"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/37/Design_Considerations_for_HLDM_Part_2"" home=0 /]",[kkratings id=310741412],[HL],"[author name=""sulsa"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Design Considerations for HLDM Part 1"" desc=""Gamedesign theory for HLDM"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/36/Design_Considerations_for_HLDM_Part_1"" home=0 /]",[kkratings id=310741413],[HL],"[author name=""sulsa"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Some tips on styling your maps"" desc=""Box rooms are boring. Spice them up!!!"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/33/Some_tips_on_styling_your_maps"" home=0 /]",[kkratings id=310741414],[HL],"[author name=""LAzerMANiac"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Simple sequence of events "" desc=""Using a multi_manager"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/35/Simple_sequence_of_events"" home=0 /]",[kkratings id=310741415],[HL],"[author name=""Spazz"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Using RESGen"" desc=""The relic of a program"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/34/Using_RESGen"" home=0 /]",[kkratings id=310741416],[HL],"[author name=""Cash Car Star"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Force fields"" desc=""Making simple, controllable force fields"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/29/Force_fields"" home=0 /]",[kkratings id=310741417],[HL],"[author name=""fraggard"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Proper ropes/cables for lifts"" desc=""Using a sprite for a rope instead."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/30/Proper_ropes/cables_for_lifts"" home=0 /]",[kkratings id=310741418],[HL],"[author name=""Andrei"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Lifts (aka elevators)"" desc=""Between 2 floors"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/26/Lifts_(aka_elevators)"" home=0 /]",[kkratings id=310741419],[HL],"[author name=""Wild Card"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Hollow spheres"" desc=""Vertex scaling"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/25/Hollow_spheres"" home=0 /]",[kkratings id=310741420],[HL],"[author name=""mazemaster"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""HL Monsters"" desc=""A brief overview of the HL enemies to give mappers an idea of how they should be used."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/23/HL_Monsters"" home=0 /]",[kkratings id=310741421],[HL],"[author name=""SpiKeRs"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Func_weldable"" desc=""Create a button that needs to be welded before being used"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/22/Func_weldable"" home=0 /]",[kkratings id=310741422],[HL],"[author name=""amckern"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
