Name / Description,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Collapsing Ceiling"" desc=""A Physics Collapsing Ceiling"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/173/Collapsing_Ceiling"" /]",[hl2],"[author name=""Stadric"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Additive Triggers"" desc=""Using Math_Counters To Trigger Single Events From Multiple Triggers"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/165/Additive_Triggers"" /]",[hl2],"[author name=""Stadric"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""End of the Tunnel Effect"" desc=""Ever wondered how Valve made them, find out here!"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/162/End_of_the_Tunnel_Effect"" /]",[hl2],"[author name=""Dark_Kilauea"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Friendly turrets"" desc=""A basic application of the ai_relationship entity "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/130/Friendly_turrets"" /]",[hl2],"[author name=""Mexses"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Combine Thumpers"" desc="" Using them, and stopping them from kicking up dust "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/144/Combine_Thumpers"" /]",[hl2],"[author name=""Leperous"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Curved Geometry along Curved Surfaces"" desc=""Creating curved geometry using arches "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/145/Curved_Geometry_along_Curved_Surfaces"" /]",[hl2],"[author name=""trepid_jesse"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Texture alignment through arches using displacement maps"" desc="" Using displacement maps to preserve texture alignment around arches. "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/146/Texture_alignment_through_arches_using_displacement_maps"" /]",[hl2],"[author name=""trepid_jesse"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Sharp light from windows"" desc=""You have an nice interior area of your map. You have a few opaque windows and you want to have them cast light into your map."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/147/Sharp_light_from_windows"" /]",[hl2],"[author name=""DrGlass"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Random Teleporter"" desc=""A teleporter that goes to a random location "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/149/Random_Teleporter"" /]",[hl2],"[author name=""Quaver"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Texture Blending"" desc=""How to blend two existing textures "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/150/Texture_Blending"" /]",[hl2],"[author name=""Andrei"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Displacement Domes"" desc="" How to make the inside and outside of a dome using displacement surfaces"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/152/Displacement_Domes"" /]",[hl2],"[author name=""Imbrifer"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""The Actbusy System"" desc=""The actbusy system is used to make NPCs appear busy. NPCs do so on placed nodes and will act busy until certain conditions are met (such as hearing an explosion). "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/151/The_Actbusy_System"" /]",[hl2],"[author name=""rival"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Spawn Item Button"" desc=""This is a tutorial for how to spawn objects with a press of a button."" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/159/Spawn_Item_Button"" /]",[hl2],"[author name=""SharpShot "" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Setting a sky"" desc=""This tutorial will describe how to set a sky different than the default one. At the end of the tutorial there is also a list of all the available skies as well as a link to a picture of them for reference.
"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/155/Setting_a_sky"" /]",[hl2],"[author name=""OtZman"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Weapon Pickups"" desc=""A different way of doing it"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/157/Weapon_Pickups"" /]",[hl2],"[author name=""Guessmyname"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Quick and easy rock formations"" desc=""how to make rock structure from multiple displacements"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/158/Quick_and_easy_rock_formations"" /]",[hl2],"[author name=""Finger"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Custom soundscapes"" desc=""How to add custom sounds to Source maps"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/161/Custom_soundscapes"" /]",[hl2],"[author name=""Silmano"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Using A Logic_Case For Random Effect"" desc=""Introduction to, and use of, a logic_case"" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/160/Using_A_Logic_Case_For_Random_Effect"" /]",[hl2],"[author name=""Stadric"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png""]"
"[tut_desc name=""Arch Tool"" desc=""Creating an arch that fits in a square hole "" link=""http://www.snarkpit.net/snarkpower/articles/game/cat/pn/tp/31/Arch_Tool"" /]",[hl2],"[author name=""DrGlass"" alt=""snarkpit"" img=""https://s5.postimg.cc/4c8gznq6f/snarkpit.png"" /]"
"[tut_desc name=""Spawning and Respawning (170)"" desc=""This tutorial follows a request on the Halfwit-2 forum about respawning items."" link=""http://web.archive.org/web/20150207084454/http://www.halfwit-2.com/?page=tutorials&amp;id=170"" download_link=""https://mega.nz/#F!wcZSFRoA!82qageCkWnU_NrIR-ckojw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Ep2 Car and Radar (168)"" desc=""This shows how to put the Episode 2 car in your map. It also shows how to set up the radar unit, and an example of using it."" link=""http://web.archive.org/web/20150219221231/http://www.halfwit-2.com/?page=tutorials&amp;id=168"" download_link=""https://mega.nz/#F!5cYQ0bCR!2ouzPhheAhy86mYrCerwvw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Hammer Editor Tutorial #1 - How to start the Hammer Editor"" desc=""We'll show everyone who wants to do a Map for HL2 or a different Mod"" link=""https://youtu.be/nfaxAAUlkhU"" /]",[hl2],"[author name=""GeNiaL"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png"" /]"
"[tut_desc name=""Ai_goal_actbusy (55)"" desc=""This tutorial is a basic guide to the ai_goal_actbusy entity."" link=""http://web.archive.org/web/20150207071306/http://www.halfwit-2.com/?page=tutorials&amp;id=55"" download_link=""https://mega.nz/#F!JUolHYYR!HvrMAe5M_hpMyx72NtcJrw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Senji's Basic Lighting Tutorial (54)"" desc=""This is a basic tutorial on lighting which I discovered on thread at Facepunch Forums. I liked it's simple straighforward four step approach to getting good basic lighting effects."" link=""http://web.archive.org/web/20070616134708/http://www.halfwit-2.com/?page=tutorials&amp;id=54&amp;PHPSESSID=678b3b213e30cb2ca5f7a60000206cdc"" download_link=""https://mega.nz/#F!YJwRRY6a!SrefpaM9t7zw2aUuaaESMA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Point_ViewControl - The Camera (53)"" desc=""The PVC is a camera that you can have static or moving. It changes the players view from the player, to anywhere you like."" link=""http://web.archive.org/web/20060628222857/http://halfwit-2.com/?page=tutorials&amp;id=53&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!tABUEQyS!cG5sIaQ166h1M2njxqTKXg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Respawning Entities (52)"" desc=""The tutorial shows how you can respawn the func_physbox (which puts the map back to the start) by means of func_buttons."" link=""http://web.archive.org/web/20060628033846/http://www.halfwit-2.com/?page=tutorials&amp;id=52&amp;PHPSESSID=111a9aa6e3cbfdd6f91647c09437e604"" download_link=""https://mega.nz/#F!FJxU0KaJ!cmqI320Tz-22I28yIj4E3w"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Env_Steam (51)"" desc=""This tutorial covers the env_steam entity , and includes a valve to turn it on and off."" link=""http://web.archive.org/web/20060628222814/http://halfwit-2.com/?page=tutorials&amp;id=51&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!dFISkTDZ!1HCI6NvieISt_yK6ehsaQg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Door Explodes Upwards (50)"" desc=""how to make a func_physbox explode upwards, and basically how to fling heavy objects into the air."" link=""http://web.archive.org/web/20060626134336/http://www.halfwit-2.com/?page=tutorials&amp;id=50&amp;PHPSESSID=594c559478339ad67e108ad76924d813"" download_link=""https://mega.nz/#F!sVYzGawA!8XSn3xiUBeUiCZ7lsYRckw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Model based Prop_Door_Rotating (49)"" desc=""In this tutorial we will build a room and divide it with a wall. "" link=""http://web.archive.org/web/20060628222750/http://halfwit-2.com/?page=tutorials&amp;id=49&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!scQHFLzS!65UfIp2gi9FU7SpYtLmvXw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""AI_Goal _Lead (48)"" desc=""This is a short simple tutorial outlining the steps you need to take to get an NPC to lead the player to a particular place."" link=""http://web.archive.org/web/20060628222736/http://halfwit-2.com/?page=tutorials&amp;id=48&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!4FAz0Z5I!9sKI6eqPeGTdX0dtXT0ywA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Three Switchable, Rotating Cameras (47)"" desc=""This is an extension of the tutorial on cameras. "" link=""http://web.archive.org/web/20060628222717/http://halfwit-2.com/?page=tutorials&amp;id=47&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!5JJX1LxR!je7X0fbrp_UoeQCw-HKZjg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Random Locking and Unlocking Buttons and Doors (46)"" desc=""This tutorial demonstrates the use of the logic_case and logic_timer entities."" link=""http://web.archive.org/web/20060628222706/http://halfwit-2.com/?page=tutorials&amp;id=46&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!8dRVWabC!mrsGQ2NkFf0I3sz2eL0gMA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Breen TV (45)"" desc=""Create a TV with Breen talking on it"" link=""http://web.archive.org/web/20060628222650/http://halfwit-2.com/?page=tutorials&amp;id=45&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!0EoDXCTK!WdJad8a0zMPGjVVftqOHtA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Random Explosions (44)"" desc=""a way for setting off events (explosions in this case) randomly"" link=""http://web.archive.org/web/20060628222638/http://halfwit-2.com/?page=tutorials&amp;id=44&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!9JATABaS!j3k6HmtUdnPc6XRANpI7Hw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Gordon Wakes up (43)"" desc=""This tutorial illustrates how to recreate the effect of Gordon Freeman waking, then getting up."" link=""http://web.archive.org/web/20060628222624/http://halfwit-2.com/?page=tutorials&amp;id=43&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!AAQCXRbS!noCtXmtePK4P22TPEaqlzw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""RazorTrain (42)"" desc=""shows how the oncoming train in d2_coast-07 was put together."" link=""http://web.archive.org/web/20060628222611/http://halfwit-2.com/?page=tutorials&amp;id=42&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!RYwBRQTT!pZGFZ1LHp-20V3A-FBkMyg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Barrel Push (41)"" desc=""In several paces in the game, metropolice throw ignited explosive barrels down onto Freeman, in water."" link=""http://web.archive.org/web/20060628222557/http://halfwit-2.com/?page=tutorials&amp;id=41&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!gRBgGAaL!LKqmUhfH7ZaWiyGJaM6STw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Gunship Explodes (40)"" desc=""This is a small tutorial demo, which has an npc_combinegunship flying around for a while and then exploding."" link=""http://web.archive.org/web/20060628222545/http://halfwit-2.com/?page=tutorials&amp;id=40&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!9VISiZpL!KmG08wKHWSuxrtMZfAenIA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Antlions Crash in (39)"" desc=""This tutorial attempts to show how to make them come up through the floors."" link=""http://web.archive.org/web/20060628222533/http://halfwit-2.com/?page=tutorials&amp;id=39&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!pJwh3aDD!klrTo0MEoKOtZyQPdrwpXA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Iris Door (56)"" desc=""This tutorial shows how to make an 'Iris' door."" link=""http://web.archive.org/web/20150207105232/http://www.halfwit-2.com/?page=tutorials&amp;id=56"" download_link=""https://mega.nz/#F!0II1BbjI!Fn3_yG0iFT1Zz2qRVdGZrQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""The 2D Skybox (57)"" desc=""This is a tutorial on the 2-D skybox, which is the simpler of the two types of skybox in Hammer."" link=""http://web.archive.org/web/20150207095201/http://www.halfwit-2.com/?page=tutorials&amp;id=57"" download_link=""https://mega.nz/#F!0II1BbjI!Fn3_yG0iFT1Zz2qRVdGZrQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Aiscripted_schedule (58)"" desc=""This shows one way of using the aiscripted_schedule entity. We will create a group of combine, who will seek out and come after the player."" link=""http://web.archive.org/web/20150207094250/http://www.halfwit-2.com/?page=tutorials&amp;id=58"" download_link=""https://mega.nz/#F!RQ4VQAZD!kypH2EG0iw3aNkttRd-_Ew"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Decompiling BSP to VMF (59)"" desc=""You are able to examine a VMF and pull out the bits you are interested in looking at, and learn how Valve used entities and how they relate to each other, to achieve certain effects."" link=""http://web.archive.org/web/20141108190910/http://www.halfwit-2.com/?page=tutorials&amp;id=59"" download_link=""https://mega.nz/#F!RQ4VQAZD!kypH2EG0iw3aNkttRd-_Ew"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Npc_Seagull (79)"" desc=""how to get npc_seagull to spawn and to fly."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=79&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!lYBkCAxJ!QqiNcvYgQADbHQwMtTZ32w"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Basic Displacement - by Raidenator (78)"" desc=""This is a basic tutorial by Raidenator on how to create a displacement brush. These are the brushes that are used mainly for creating terrain."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=78&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!5NwCiY5Q!s2Mpx5hJ_EyegOsunsXQPQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""The Arch Tool - Part 2 (74)"" desc=""In this second tutorial on the Arch tool. In it we will look at how to make curved corners and coving in rooms."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=74&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!MZpWEKBa!iH6VbV9Lf7Pp9pZASOp2AA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""The Arch Tool - Part 1 (73)"" desc=""In this first tutorial on the Arch tool, we will make a tunnel, like those seen in HL2."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=73&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!RBAzgAyQ!Wfu98-IZIhWp-kZGcKITZg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Additive Outputs and Triggers (71)"" desc="" It shows a good way of using a math_counter and triggers, to set off a number of events. "" link=""http://web.archive.org/web/20060625142424/http://halfwit-2.com/?page=tutorials&amp;id=71&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!4Q4mybQI!eeL5k4hhGpldq6rScnecfA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Water"" desc=""A quick guide on how to make that really fantastic looking water from Half Life 2/Counter Strike."" link=""http://articles.thewavelength.net/629/"" download_link=""https://mega.nz/#F!9YYg1apC!7z6zR_Bds2cfFM4r-E-Yvg"" /]",[hl2],"[author name=""Bulk"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""How to make glass"" desc=""A guide on the three diffrent types of glass the source engine is capable of"" link=""http://articles.thewavelength.net/627/"" download_link=""https://mega.nz/#F!oAhEVLKR!YgYAoh45yHjBVwYFxcpJQQ"" /]",[hl2],"[author name=""Bulk"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""The Input/Output system"" desc=""The input/output system for the Source engine is a very powerful tool, read on to learn its secrets"" link=""http://articles.thewavelength.net/628/"" download_link=""https://mega.nz/#F!FcQCwTJD!rQL7rEolRUQd11Npi_Mq5A"" /]",[hl2],"[author name=""Bulk"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Scoobs Movlinear Lift (38)"" desc=""This tutorial on an alternative multi choice lift using func_movlinear instead of func_tracktrain."" link=""http://web.archive.org/web/20060628222522/http://halfwit-2.com/?page=tutorials&amp;id=38&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!Mdw0TbrJ!ncWUDkPELdjyedpRedfVuw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Making Glass Start Out Broken"" desc=""This tutorial will teach you how to make a func_breakable_surf start out broken when the map loads without the player doing anything to it."" link=""http://articles.thewavelength.net/715/"" download_link=""https://mega.nz/#F!wdYhUTia!AZ91gIun14hDh_NPD5i_uA"" /]",[hl2],"[author name=""Hp-P00nst3r"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Making a Camera"" desc=""This camera is good for when you join a map, it gives you a view of the map before you join a team"" link=""http://articles.thewavelength.net/726/"" /]",[hl2],"[author name=""slackiller"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Soldiers Rappel from a Helicopter (68)"" desc=""This tutorial shows a way of getting two Combine soldiers to Rappel from a helicopter."" link=""http://web.archive.org/web/20060628223032/http://halfwit-2.com/?page=tutorials&amp;id=68&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!VMgSiaQb!2YRTdW_jaoRwK29Gp7PoBg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Basic Vertex Editing - Part 1 (67)"" desc=""This tutorial is on the Vertex edit tool. It attempts to show how to use this tool to manipulate brushes into different shapes."" link=""http://web.archive.org/web/20060620140026/http://halfwit-2.com/?page=tutorials&amp;id=67&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!8QIglADL!yj7N_SGzoj5z_THgxUV3Bw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Dropship drops Strider (66)"" desc=""This tutorial shows how you get a Dropship to drop a Strider."" link=""http://web.archive.org/web/20060628223022/http://halfwit-2.com/?page=tutorials&amp;id=66&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!sRRHyL6Z!XO5NQsn_v_bB6rj3uwIn5g"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Chucking Barrels (65)"" desc=""Make combine NPCs hurl barrels at the player and fire at them"" link=""http://web.archive.org/web/20060628223010/http://halfwit-2.com/?page=tutorials&amp;id=65&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!4IAxjJIK!k-YX0MLdB9rCyGRAXrKUng"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Construction of a Non_Playable Building (63)"" desc=""I have taken the Hotel building from Trainstation and constructed it from scratch."" link=""http://web.archive.org/web/20060628222955/http://halfwit-2.com/?page=tutorials&amp;id=63&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!VI5WFY6I!qh_TVnEC5Q9X53FwYs-5Ng"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Background Pictures (61)"" desc=""This tutorial explains how to make a picture of your choice load up as the background picture on the ingame menu page."" link=""http://web.archive.org/web/20140725163741/http://www.halfwit-2.com/?page=tutorials&amp;id=61"" download_link=""https://mega.nz/#F!dZJFRAoL!R-vJF3E9euhiqQYqXeSO1g"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""The Clip Tool (60)"" desc=""This tutorial is about the Clip tool."" link=""http://web.archive.org/web/20140714082517/http://www.halfwit-2.com/?page=tutorials&amp;id=60"" download_link=""https://mega.nz/#F!sVRTiZDI!jQxD9BfER5bg9HMw046VyQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Making a camera , Part 2"" desc=""These cameras are working monitors that turn on when a button is pushed."" link=""http://articles.thewavelength.net/727/"" /]",[hl2],"[author name=""slackiller"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Raising and Lowering Water: Valve and Button (80)"" desc=""how to make water rise and fall in a map"" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=80&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!xJo1ED5Y!EndJxZd2dc2OA3a8KYsSYQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Dog Plays Ball (37)"" desc=""This is how to recreate the dog/ball interchange that appears in Eli's lab in the game. "" link=""http://web.archive.org/web/20060628222506/http://halfwit-2.com/?page=tutorials&amp;id=37&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" download_link=""https://mega.nz/#F!BZJzBC7J!ykOgLszbJfkK81DDzmCYfw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
